"TL","Territory Level and Typology","REG_ID","Region","VAR","Variable","VINTAGE","Vintage","DWELLINGS","Dwellings","MEASURE","Measure","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,3.775,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.377,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,1.621,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,3.54,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,2.882,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.291,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,3.058,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.257,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.109,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.442,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,6.383,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,8.868,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,28.753,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,23.444,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.45,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,-4.441,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-20.081,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-19.931,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-13.811,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-12.825,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.291,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,16.368,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,15.676,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,10.728,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,9.169,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,9.528,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,13.137,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,6.135,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.725,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,17.33,,
"2","Large regions","US32","Nevada (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,18.276,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1990","1990","PC","Percentage","0","Units",,,-6.409,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,-8.071,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,-3.106,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,-0.627,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,-1.259,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,1.383,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,3.367,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,3.719,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.477,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,8.689,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,13.339,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,12.303,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,11.929,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,9.441,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,11.264,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,10.612,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.97,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,-1.466,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-4.68,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-6.121,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.807,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-3.203,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.515,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.763,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.123,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.022,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.985,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.16,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.948,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,5.117,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,6.575,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,15.941,,
"2","Large regions","US33","New Hampshire (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,16.848,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1990","1990","PC","Percentage","0","Units",,,-3.48,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,-3.45,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,1.123,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,1.383,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,-0.406,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,0.081,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.912,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.509,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.267,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.033,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,8.946,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,9.9,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,12.101,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,10.682,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,14.962,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,15.746,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.663,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,-0.091,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-5.468,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-6.916,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.482,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-3.988,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-2.665,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.316,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.207,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.643,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.508,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.977,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.944,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.571,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.747,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,12.611,,
"2","Large regions","US34","New Jersey (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,16.064,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1990","1990","PC","Percentage","0","Units",,,1,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,3.25,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,5.425,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,6.322,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,10.119,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,6.878,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,2.665,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.959,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,2.422,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.184,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.179,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.343,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.661,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.106,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,7.214,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,11.899,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,13.31,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.276,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.219,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-3.96,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.76,,
