Year,FIPS_Code,State,Area_Name,Civilian_labor_force,Employed,Unemployed,Unemployment_rate
2022,37000,NC,North Carolina,5159329.0,4970998.0,188331.0,3.7
2022,38000,ND,North Dakota,414311.0,405580.0,8731.0,2.1
2022,39000,OH,Ohio,5741277.0,5510327.0,230950.0,4.0
2022,40000,OK,Oklahoma,1887040.0,1830061.0,56979.0,3.0
2022,41000,OR,Oregon,2176734.0,2085939.0,90795.0,4.2
2022,42000,PA,Pennsylvania,6479077.0,6196385.0,282692.0,4.4
2022,44000,RI,Rhode Island,569455.0,551220.0,18235.0,3.2
2022,45000,SC,South Carolina,2374975.0,2297927.0,77048.0,3.2
2022,46000,SD,South Dakota,475065.0,465250.0,9815.0,2.1
2022,47000,TN,Tennessee,3352030.0,3238559.0,113471.0,3.4
2022,48000,TX,Texas,14662558.0,14092833.0,569725.0,3.9
2022,49000,UT,Utah,1743054.0,1702674.0,40380.0,2.3
2022,50000,VT,Vermont,342119.0,333081.0,9038.0,2.6
2022,51000,VA,Virginia,4435858.0,4308805.0,127053.0,2.9
2022,53000,WA,Washington,3990343.0,3822319.0,168024.0,4.2
2022,54000,WV,West Virginia,785115.0,754453.0,30662.0,3.9
2022,55000,WI,Wisconsin,3082128.0,2992049.0,90079.0,2.9
2022,56000,WY,Wyoming,291756.0,281343.0,10413.0,3.6
