[Running] python -u "c:\Users\Crt\Crime_Stats_VSC\CleanStats_Crime.py"
State,Year,Total Crimes,Total Property Crime Count,Burglary,Larceny,Motor,Total Violent Crime Count,Assault,Murder,Rape,Robbery
State:Louisiana, Year:2001, Total Crimes:238371, TPC Count:207693, Burglary:46451, Larceny:139555, Motor:21687, TVC Count:30678, Assault:20910, Murder:501, Rape:1403, Robbery:7864
State:Louisiana, Year:2002, Total Crimes:228528, TPC Count:198838, Burglary:45350, Larceny:133302, Motor:20186, TVC Count:29690, Assault:20445, Murder:593, Rape:1529, Robbery:7123
State:Louisiana, Year:2003, Total Crimes:222320, TPC Count:193698, Burglary:44572, Larceny:129471, Motor:19655, TVC Count:28622, Assault:19429, Murder:584, Rape:1601, Robbery:7008
State:Louisiana, Year:2004, Total Crimes:227997, TPC Count:199153, Burglary:45359, Larceny:134080, Motor:19714, TVC Count:28844, Assault:20090, Murder:574, Rape:1616, Robbery:6564
State:Louisiana, Year:2005, Total Crimes:193500, TPC Count:166611, Burglary:39382, Larceny:112840, Motor:14389, TVC Count:26889, Assault:19681, Murder:450, Rape:1421, Robbery:5337
State:Louisiana, Year:2006, Total Crimes:205898, TPC Count:174975, Burglary:46703, Larceny:112605, Motor:15667, TVC Count:30923, Assault:22853, Murder:555, Rape:1587, Robbery:5928
State:Louisiana, Year:2007, Total Crimes:212305, TPC Count:180516, Burglary:46932, Larceny:118291, Motor:15293, TVC Count:31789, Assault:23421, Murder:625, Rape:1427, Robbery:6316
State:Louisiana, Year:2008, Total Crimes:200792, TPC Count:171179, Burglary:45524, Larceny:112091, Motor:13564, TVC Count:29613, Assault:21578, Murder:544, Rape:1250, Robbery:6241
State:Louisiana, Year:2009, Total Crimes:201497, TPC Count:172619, Burglary:46928, Larceny:114102, Motor:11589, TVC Count:28878, Assault:20848, Murder:529, Rape:1351, Robbery:6150
State:Louisiana, Year:2010, Total Crimes:190908, TPC Count:165667, Burglary:45437, Larceny:110260, Motor:9970, TVC Count:25241, Assault:18214, Murder:500, Rape:1230, Robbery:5297
State:Louisiana, Year:2011, Total Crimes:193902, TPC Count:168529, Burglary:46242, Larceny:113174, Motor:9113, TVC Count:25373, Assault:18370, Murder:506, Rape:1262, Robbery:5235
State:Louisiana, Year:2012, Total Crimes:185804, TPC Count:162936, Burglary:42140, Larceny:112915, Motor:7881, TVC Count:22868, Assault:15740, Murder:495, Rape:1158, Robbery:5475
State:Louisiana, Year:2013, Total Crimes:189670, TPC Count:165686, Burglary:41184, Larceny:115342, Motor:9160, TVC Count:23984, Assault:16319, Murder:498, Rape:1619, Robbery:5548
State:Louisiana, Year:2014, Total Crimes:184758, TPC Count:160824, Burglary:38337, Larceny:112596, Motor:9891, TVC Count:23934, Assault:16387, Murder:477, Rape:1375, Robbery:5695
State:Louisiana, Year:2015, Total Crimes:181837, TPC Count:156629, Burglary:35453, Larceny:111435, Motor:9741, TVC Count:25208, Assault:17454, Murder:481, Rape:1723, Robbery:5550
State:Louisiana, Year:2016, Total Crimes:180888, TPC Count:154386, Burglary:34667, Larceny:109380, Motor:10339, TVC Count:26502, Assault:18556, Murder:554, Rape:1816, Robbery:5576
State:Louisiana, Year:2017, Total Crimes:183804, TPC Count:157712, Burglary:34265, Larceny:112485, Motor:10962, TVC Count:26092, Assault:18285, Murder:582, Rape:1867, Robbery:5358
State:Louisiana, Year:2018, Total Crimes:177710, TPC Count:152661, Burglary:31132, Larceny:109993, Motor:11536, TVC Count:25049, Assault:17866, Murder:530, Rape:2085, Robbery:4568
State:Louisiana, Year:2019, Total Crimes:172530, TPC Count:146993, Burglary:26918, Larceny:109359, Motor:10716, TVC Count:25537, Assault:18695, Murder:544, Rape:2273, Robbery:4025
State:Maine, Year:2000, Total Crimes:33400, TPC Count:32003, Burglary:6775, Larceny:23906, Motor:1322, TVC Count:1397, Assault:815, Murder:15, Rape:320, Robbery:247
State:Maine, Year:2001, Total Crimes:34589, TPC Count:33154, Burglary:6898, Larceny:24585, Motor:1671, TVC Count:1435, Assault:826, Murder:19, Rape:326, Robbery:264
State:Maine, Year:2002, Total Crimes:34381, TPC Count:32985, Burglary:6965, Larceny:24591, Motor:1429, TVC Count:1396, Assault:735, Murder:14, Rape:377, Robbery:270
State:Maine, Year:2003, Total Crimes:33500, TPC Count:32078, Burglary:6579, Larceny:24043, Motor:1456, TVC Count:1422, Assault:763, Murder:16, Rape:354, Robbery:289
State:Maine, Year:2004, Total Crimes:33104, TPC Count:31740, Burglary:6341, Larceny:24096, Motor:1303, TVC Count:1364, Assault:742, Murder:18, Rape:315, Robbery:289
State:Maine, Year:2005, Total Crimes:33372, TPC Count:31889, Burglary:6323, Larceny:24218, Motor:1348, TVC Count:1483, Assault:815, Murder:19, Rape:326, Robbery:323
State:Maine, Year:2006, Total Crimes:35191, TPC Count:33658, Burglary:6846, Larceny:25465, Motor:1347, TVC Count:1533, Assault:786, Murder:23, Rape:341, Robbery:383
State:Maine, Year:2007, Total Crimes:33814, TPC Count:32249, Burglary:6745, Larceny:24228, Motor:1276, TVC Count:1565, Assault:804, Murder:20, Rape:392, Robbery:349
State:Maine, Year:2008, Total Crimes:34005, TPC Count:32433, Burglary:6559, Larceny:24695, Motor:1179, TVC Count:1572, Assault:829, Murder:31, Rape:379, Robbery:333
State:Maine, Year:2009, Total Crimes:33286, TPC Count:31706, Burglary:6729, Larceny:23955, Motor:1022, TVC Count:1580, Assault:780, Murder:26, Rape:375, Robbery:399
State:Maine, Year:2010, Total Crimes:34521, TPC Count:32900, Burglary:7364, Larceny:24547, Motor:989, TVC Count:1621, Assault:796, Murder:24, Rape:389, Robbery:412
State:Maine, Year:2011, Total Crimes:35467, TPC Count:33829, Burglary:7865, Larceny:24886, Motor:1078, TVC Count:1638, Assault:848, Murder:26, Rape:394, Robbery:370
State:Maine, Year:2012, Total Crimes:34992, TPC Count:33361, Burglary:7461, Larceny:24905, Motor:995, TVC Count:1631, Assault:811, Murder:25, Rape:372, Robbery:423
State:Maine, Year:2013, Total Crimes:32165, TPC Count:30447, Burglary:6483, Larceny:23050, Motor:914, TVC Count:1718, Assault:912, Murder:24, Rape:447, Robbery:335
State:Maine, Year:2014, Total Crimes:28121, TPC Count:26421, Burglary:5030, Larceny:20592, Motor:799, TVC Count:1700, Assault:890, Murder:21, Rape:485, Robbery:304
State:Maine, Year:2015, Total Crimes:26056, TPC Count:24327, Burglary:4684, Larceny:18829, Motor:814, TVC Count:1729, Assault:921, Murder:23, Rape:474, Robbery:311
State:Maine, Year:2016, Total Crimes:23560, TPC Count:21912, Burglary:4003, Larceny:17134, Motor:775, TVC Count:1648, Assault:950, Murder:20, Rape:412, Robbery:266
State:Maine, Year:2017, Total Crimes:21750, TPC Count:20133, Burglary:3334, Larceny:16006, Motor:793, TVC Count:1617, Assault:872, Murder:23, Rape:473, Robbery:249
State:Maine, Year:2018, Total Crimes:19674, TPC Count:18173, Burglary:2713, Larceny:14683, Motor:777, TVC Count:1501, Assault:803, Murder:24, Rape:446, Robbery:228
State:Maine, Year:2019, Total Crimes:18291, TPC Count:16743, Burglary:2350, Larceny:13667, Motor:726, TVC Count:1548, Assault:824, Murder:20, Rape:516, Robbery:188
State:Maryland, Year:2000, Total Crimes:255085, TPC Count:213422, Burglary:39426, Larceny:145423, Motor:28573, TVC Count:41663, Assault:26130, Murder:430, Rape:1543, Robbery:13560
State:Maryland, Year:2001, Total Crimes:261600, TPC Count:219512, Burglary:41553, Larceny:145934, Motor:32025, TVC Count:42088, Assault:26668, Murder:446, Rape:1449, Robbery:13525
State:Maryland, Year:2002, Total Crimes:259120, TPC Count:217105, Burglary:39765, Larceny:143320, Motor:34020, TVC Count:42015, Assault:26715, Murder:513, Rape:1370, Robbery:13417
State:Maryland, Year:2003, Total Crimes:248196, TPC Count:209418, Burglary:38641, Larceny:134372, Motor:36405, TVC Count:38778, Assault:23593, Murder:525, Rape:1358, Robbery:13302
State:Maryland, Year:2004, Total Crimes:241435, TPC Count:202474, Burglary:36704, Larceny:129888, Motor:35882, TVC Count:38961, Assault:24351, Murder:521, Rape:1317, Robbery:12772
State:Maryland, Year:2005, Total Crimes:237852, TPC Count:198483, Burglary:35922, Larceny:128491, Motor:34070, TVC Count:39369, Assault:23173, Murder:552, Rape:1266, Robbery:14378
State:Maryland, Year:2006, Total Crimes:233595, TPC Count:195484, Burglary:37459, Larceny:127502, Motor:30523, TVC Count:38111, Assault:22011, Murder:546, Rape:1178, Robbery:14376
State:Maryland, Year:2007, Total Crimes:228859, TPC Count:192796, Burglary:37095, Larceny:127308, Motor:28393, TVC Count:36063, Assault:21072, Murder:554, Rape:1179, Robbery:13258
State:Maryland, Year:2008, Total Crimes:233558, TPC Count:198165, Burglary:38849, Larceny:133983, Motor:25333, TVC Count:35393, Assault:20570, Murder:493, Rape:1127, Robbery:13203
State:Maryland, Year:2009, Total Crimes:215920, TPC Count:182295, Burglary:36905, Larceny:125771, Motor:19619, TVC Count:33625, Assault:20022, Murder:440, Rape:1156, Robbery:12007
State:Maryland, Year:2010, Total Crimes:204916, TPC Count:173309, Burglary:36704, Larceny:118578, Motor:18027, TVC Count:31607, Assault:18899, Murder:426, Rape:1228, Robbery:11054
State:Maryland, Year:2011, Total Crimes:195663, TPC Count:166846, Burglary:35823, Larceny:114951, Motor:16072, TVC Count:28817, Assault:16876, Murder:399, Rape:1200, Robbery:10342
State:Maryland, Year:2012, Total Crimes:190086, TPC Count:162031, Burglary:33732, Larceny:113274, Motor:15025, TVC Count:28055, Assault:16310, Murder:369, Rape:1235, Robbery:10141
State:Maryland, Year:2013, Total Crimes:186002, TPC Count:157913, Burglary:31949, Larceny:112546, Motor:13418, TVC Count:28089, Assault:16128, Murder:381, Rape:1532, Robbery:10048
State:Maryland, Year:2014, Total Crimes:176520, TPC Count:149859, Burglary:28012, Larceny:108745, Motor:13102, TVC Count:26661, Assault:15133, Murder:365, Rape:1619, Robbery:9544
State:Maryland, Year:2015, Total Crimes:166510, TPC Count:139048, Burglary:25678, Larceny:100219, Motor:13151, TVC Count:27462, Assault:15417, Murder:516, Rape:1666, Robbery:9863
State:Maryland, Year:2016, Total Crimes:165845, TPC Count:137445, Burglary:24692, Larceny:100919, Motor:11834, TVC Count:28400, Assault:15874, Murder:481, Rape:1756, Robbery:10289
State:Maryland, Year:2017, Total Crimes:164769, TPC Count:134496, Burglary:23508, Larceny:97420, Motor:13568, TVC Count:30273, Assault:16836, Murder:546, Rape:1691, Robbery:11200
State:Maryland, Year:2018, Total Crimes:151184, TPC Count:122864, Burglary:18892, Larceny:91835, Motor:12137, TVC Count:28320, Assault:16135, Murder:490, Rape:1979, Robbery:9716
State:Maryland, Year:2019, Total Crimes:145357, TPC Count:117901, Burglary:16862, Larceny:89780, Motor:11259, TVC Count:27456, Assault:15798, Murder:542, Rape:1913, Robbery:9203
State:Massachusetts, Year:2000, Total Crimes:192131, TPC Count:161901, Burglary:30600, Larceny:105425, Motor:25876, TVC Count:30230, Assault:22594, Murder:125, Rape:1696, Robbery:5815
State:Massachusetts, Year:2001, Total Crimes:197664, TPC Count:167079, Burglary:32430, Larceny:106821, Motor:27828, TVC Count:30585, Assault:22110, Murder:143, Rape:1856, Robbery:6476
State:Massachusetts, Year:2002, Total Crimes:198890, TPC Count:167753, Burglary:33243, Larceny:107922, Motor:26588, TVC Count:31137, Assault:22018, Murder:173, Rape:1777, Robbery:7169
State:Massachusetts, Year:2003, Total Crimes:194920, TPC Count:164543, Burglary:34963, Larceny:104069, Motor:25511, TVC Count:30377, Assault:20378, Murder:140, Rape:1848, Robbery:8011
State:Massachusetts, Year:2004, Total Crimes:187639, TPC Count:158150, Burglary:34497, Larceny:101605, Motor:22048, TVC Count:29489, Assault:20040, Murder:171, Rape:1794, Robbery:7484
State:Massachusetts, Year:2005, Total Crimes:181371, TPC Count:151727, Burglary:34728, Larceny:98079, Motor:18920, TVC Count:29644, Assault:19878, Murder:178, Rape:1751, Robbery:7837
State:Massachusetts, Year:2006, Total Crimes:186160, TPC Count:153943, Burglary:35243, Larceny:100725, Motor:17975, TVC Count:32217, Assault:22178, Murder:188, Rape:1771, Robbery:8080
State:Massachusetts, Year:2007, Total Crimes:183230, TPC Count:154743, Burglary:35767, Larceny:103925, Motor:15051, TVC Count:28487, Assault:19636, Murder:187, Rape:1643, Robbery:7021
State:Massachusetts, Year:2008, Total Crimes:186056, TPC Count:155919, Burglary:36251, Larceny:106913, Motor:12755, TVC Count:30137, Assault:21143, Murder:166, Rape:1751, Robbery:7077
State:Massachusetts, Year:2009, Total Crimes:183681, TPC Count:153178, Burglary:34515, Larceny:106799, Motor:11864, TVC Count:30503, Assault:21129, Murder:173, Rape:1734, Robbery:7467
State:Massachusetts, Year:2010, Total Crimes:185233, TPC Count:154496, Burglary:37903, Larceny:105124, Motor:11469, TVC Count:30737, Assault:21842, Murder:214, Rape:1784, Robbery:6897
State:Massachusetts, Year:2011, Total Crimes:177061, TPC Count:148829, Burglary:36403, Larceny:101644, Motor:10782, TVC Count:28232, Assault:19626, Murder:184, Rape:1654, Robbery:6768
State:Massachusetts, Year:2012, Total Crimes:170042, TPC Count:143089, Burglary:34540, Larceny:99317, Motor:9232, TVC Count:26953, Assault:18638, Murder:121, Rape:1642, Robbery:6552
State:Massachusetts, Year:2013, Total Crimes:164952, TPC Count:137285, Burglary:30735, Larceny:97428, Motor:9122, TVC Count:27667, Assault:18106, Murder:137, Rape:2718, Robbery:6706
State:Massachusetts, Year:2014, Total Crimes:151666, TPC Count:125267, Burglary:24964, Larceny:92043, Motor:8260, TVC Count:26399, Assault:18051, Murder:132, Rape:2180, Robbery:6036
State:Massachusetts, Year:2015, Total Crimes:141433, TPC Count:114871, Burglary:21890, Larceny:84912, Motor:8069, TVC Count:26562, Assault:19071, Murder:128, Rape:2075, Robbery:5288
State:Massachusetts, Year:2016, Total Crimes:132016, TPC Count:106339, Burglary:19193, Larceny:79088, Motor:8058, TVC Count:25677, Assault:18050, Murder:134, Rape:2128, Robbery:5365
State:Massachusetts, Year:2017, Total Crimes:123135, TPC Count:98575, Burglary:17089, Larceny:73946, Motor:7540, TVC Count:24560, Assault:17319, Murder:173, Rape:2197, Robbery:4871
State:Massachusetts, Year:2018, Total Crimes:110533, TPC Count:87196, Burglary:13862, Larceny:66728, Motor:6606, TVC Count:23337, Assault:16648, Murder:136, Rape:2410, Robbery:4143
State:Massachusetts, Year:2019, Total Crimes:103895, TPC Count:81317, Burglary:12341, Larceny:62844, Motor:6132, TVC Count:22578, Assault:16609, Murder:152, Rape:2204, Robbery:3613
State:Michigan, Year:2000, Total Crimes:408456, TPC Count:353297, Burglary:69790, Larceny:227783, Motor:55724, TVC Count:55159, Assault:35753, Murder:669, Rape:5025, Robbery:13712
State:Michigan, Year:2001, Total Crimes:407777, TPC Count:352353, Burglary:72038, Larceny:226708, Motor:53607, TVC Count:55424, Assault:36551, Murder:672, Rape:5264, Robbery:12937
State:Michigan, Year:2002, Total Crimes:389366, TPC Count:335060, Burglary:70970, Larceny:214367, Motor:49723, TVC Count:54306, Assault:36417, Murder:678, Rape:5364, Robbery:11847
State:Michigan, Year:2003, Total Crimes:382115, TPC Count:330565, Burglary:68316, Larceny:208538, Motor:53711, TVC Count:51550, Assault:34214, Murder:612, Rape:5470, Robbery:11254
State:Michigan, Year:2004, Total Crimes:359542, TPC Count:309805, Burglary:64233, Larceny:194988, Motor:50584, TVC Count:49737, Assault:32276, Murder:643, Rape:5482, Robbery:11336
State:Michigan, Year:2005, Total Crimes:368828, TPC Count:312892, Burglary:70527, Larceny:194090, Motor:48275, TVC Count:55936, Assault:36760, Murder:629, Rape:5199, Robbery:13348
State:Michigan, Year:2006, Total Crimes:382575, TPC Count:325594, Burglary:76313, Larceny:199183, Motor:50098, TVC Count:56981, Assault:36684, Murder:721, Rape:5347, Robbery:14229
State:Michigan, Year:2007, Total Crimes:362315, TPC Count:308550, Burglary:75273, Larceny:191289, Motor:41988, TVC Count:53765, Assault:35147, Murder:661, Rape:4592, Robbery:13365
State:Michigan, Year:2008, Total Crimes:346612, TPC Count:295100, Burglary:74787, Larceny:184558, Motor:35755, TVC Count:51512, Assault:33205, Murder:554, Rape:4507, Robbery:13246
State:Michigan, Year:2009, Total Crimes:333844, TPC Count:284019, Burglary:76046, Larceny:178628, Motor:29345, TVC Count:49825, Assault:32251, Murder:623, Rape:4524, Robbery:12427
State:Michigan, Year:2010, Total Crimes:320194, TPC Count:271501, Burglary:74345, Larceny:169748, Motor:27408, TVC Count:48693, Assault:31858, Murder:580, Rape:4733, Robbery:11522
State:Michigan, Year:2011, Total Crimes:295060, TPC Count:251329, Burglary:69755, Larceny:156666, Motor:24908, TVC Count:43731, Assault:28507, Murder:617, Rape:4344, Robbery:10263
State:Michigan, Year:2012, Total Crimes:295023, TPC Count:250101, Burglary:65665, Larceny:159321, Motor:25115, TVC Count:44922, Assault:29210, Murder:689, Rape:4589, Robbery:10434
State:Michigan, Year:2013, Total Crimes:274857, TPC Count:230334, Burglary:56344, Larceny:149423, Motor:24567, TVC Count:44523, Assault:27194, Murder:631, Rape:6593, Robbery:10105
State:Michigan, Year:2014, Total Crimes:244895, TPC Count:202547, Burglary:44184, Larceny:137206, Motor:21157, TVC Count:42348, Assault:27519, Murder:535, Rape:6273, Robbery:8021
State:Michigan, Year:2015, Total Crimes:228332, TPC Count:187101, Burglary:40041, Larceny:131296, Motor:15764, TVC Count:41231, Assault:26414, Murder:571, Rape:6450, Robbery:7796
State:Michigan, Year:2016, Total Crimes:235192, TPC Count:189620, Burglary:39568, Larceny:129876, Motor:20176, TVC Count:45572, Assault:30729, Murder:598, Rape:7125, Robbery:7120
State:Michigan, Year:2017, Total Crimes:224144, TPC Count:179318, Burglary:35641, Larceny:124104, Motor:19573, TVC Count:44826, Assault:30738, Murder:569, Rape:7031, Robbery:6488
State:Michigan, Year:2018, Total Crimes:210198, TPC Count:165280, Burglary:31651, Larceny:116178, Motor:17451, TVC Count:44918, Assault:31021, Murder:551, Rape:7690, Robbery:5656
State:Michigan, Year:2019, Total Crimes:201982, TPC Count:158296, Burglary:28572, Larceny:111980, Motor:17744, TVC Count:43686, Assault:30545, Murder:556, Rape:7235, Robbery:5350
State:Minnesota, Year:2000, Total Crimes:171611, TPC Count:157798, Burglary:26116, Larceny:118250, Motor:13432, TVC Count:13813, Assault:7709, Murder:151, Rape:2240, Robbery:3713
State:Minnesota, Year:2001, Total Crimes:178191, TPC Count:165046, Burglary:25496, Larceny:124519, Motor:15031, TVC Count:13145, Assault:7032, Murder:119, Rape:2236, Robbery:3758
State:Minnesota, Year:2002, Total Crimes:177454, TPC Count:164026, Burglary:28034, Larceny:122150, Motor:13842, TVC Count:13428, Assault:7106, Murder:112, Rape:2273, Robbery:3937
State:Minnesota, Year:2003, Total Crimes:170979, TPC Count:157663, Burglary:27698, Larceny:116216, Motor:13749, TVC Count:13316, Assault:7191, Murder:127, Rape:2092, Robbery:3906
State:Minnesota, Year:2004, Total Crimes:168770, TPC Count:155019, Burglary:28048, Larceny:113453, Motor:13518, TVC Count:13751, Assault:7445, Murder:113, Rape:2123, Robbery:4070
State:Minnesota, Year:2005, Total Crimes:173544, TPC Count:158301, Burglary:29716, Larceny:114304, Motor:14281, TVC Count:15243, Assault:8146, Murder:115, Rape:2258, Robbery:4724
State:Minnesota, Year:2006, Total Crimes:175318, TPC Count:159276, Burglary:30306, Larceny:115693, Motor:13277, TVC Count:16042, Assault:8830, Murder:126, Rape:1645, Robbery:5441
State:Minnesota, Year:2007, Total Crimes:173311, TPC Count:158257, Burglary:29717, Larceny:115892, Motor:12648, TVC Count:15054, Assault:8295, Murder:116, Rape:1873, Robbery:4770
State:Minnesota, Year:2008, Total Crimes:163370, TPC Count:149517, Burglary:26558, Larceny:112764, Motor:10195, TVC Count:13853, Assault:7759, Murder:110, Rape:1805, Robbery:4179
State:Minnesota, Year:2009, Total Crimes:152160, TPC Count:139286, Burglary:25580, Larceny:105160, Motor:8546, TVC Count:12874, Assault:7392, Murder:74, Rape:1789, Robbery:3619
State:Minnesota, Year:2010, Total Crimes:148946, TPC Count:136431, Burglary:24415, Larceny:103429, Motor:8587, TVC Count:12515, Assault:7233, Murder:96, Rape:1798, Robbery:3388
State:Minnesota, Year:2011, Total Crimes:148506, TPC Count:136183, Burglary:25681, Larceny:102354, Motor:8148, TVC Count:12323, Assault:6750, Murder:75, Rape:2113, Robbery:3385
State:Minnesota, Year:2012, Total Crimes:150571, TPC Count:138152, Burglary:25378, Larceny:104316, Motor:8458, TVC Count:12419, Assault:7207, Murder:99, Rape:1638, Robbery:3475
State:Minnesota, Year:2013, Total Crimes:143900, TPC Count:131195, Burglary:22713, Larceny:100516, Motor:7966, TVC Count:12705, Assault:6909, Murder:114, Rape:2008, Robbery:3674
State:Minnesota, Year:2014, Total Crimes:137882, TPC Count:125377, Burglary:20773, Larceny:96237, Motor:8367, TVC Count:12505, Assault:6729, Murder:88, Rape:2001, Robbery:3687
State:Minnesota, Year:2015, Total Crimes:135303, TPC Count:121984, Burglary:19299, Larceny:94704, Motor:7981, TVC Count:13319, Assault:7094, Murder:133, Rape:2321, Robbery:3771
State:Minnesota, Year:2016, Total Crimes:131150, TPC Count:117756, Burglary:18606, Larceny:90422, Motor:8728, TVC Count:13394, Assault:7217, Murder:101, Rape:2348, Robbery:3728
State:Minnesota, Year:2017, Total Crimes:135503, TPC Count:122212, Burglary:18787, Larceny:93446, Motor:9979, TVC Count:13291, Assault:7172, Murder:113, Rape:2385, Robbery:3621
State:Minnesota, Year:2018, Total Crimes:124243, TPC Count:111874, Burglary:16185, Larceny:85561, Motor:10128, TVC Count:12369, Assault:6857, Murder:106, Rape:2462, Robbery:2944
State:Minnesota, Year:2019, Total Crimes:130568, TPC Count:117236, Burglary:15927, Larceny:90092, Motor:11217, TVC Count:13332, Assault:7618, Murder:117, Rape:2448, Robbery:3149
State:Mississippi, Year:2000, Total Crimes:113911, TPC Count:103644, Burglary:26918, Larceny:69758, Motor:6968, TVC Count:10267, Assault:6290, Murder:255, Rape:1019, Robbery:2703
